"ID","Fecha creación","Tipo vertimiento","Medio receptor","Caudal","Permanentes","Transitorias","Cuenca","Macro cuenca","Cota","Pretratamiento","Tratamiento primario","Tratamiento secundario","Manejo efluente"
"106186.0","22/02/2021","Agua residual doméstica","Al suelo","0.0052","3","0","Directos al R. Cauca (md) entre Q. Tesorera y Q. La Clara","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1618.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"125642.0","19/11/2024","Agua residual doméstica","Al suelo","0.0058","3","1","Q. El Guaico","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1397.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"118417.0","18/05/2023","Agua residual doméstica","Al suelo","0.0093","4","3","Q. El Hormiguero","Río Porce","1375.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"121498.0","16/11/2023","Agua residual doméstica","Al suelo","0.0083","4","2","Q. Vequedo","Río Frío y Otros Directos al Cauca","1800.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"118094.0","27/04/2023","Agua residual doméstica","Al suelo","0.0068","3","2","Q. Seca","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1388.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"127435.0","30/05/2025","Agua residual doméstica","Al suelo","0.0075","3","3","Q. LA IGUANA","Río Porce","2100.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"127123.0","02/04/2025","Agua residual doméstica","Al suelo","0.0082","2","6","R. Porce","Río Porce","1068.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"119368.0","24/07/2023","Agua residual doméstica","Al suelo","0.01","4","4","Q. PIEDRAS BLANCAS","Río Porce","1845.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"122650.0","13/02/2024","Agua residual doméstica","Al suelo","0.0067","4","0","R. Tenche","Alto Nechí","1475.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"111125.0","19/11/2021","Agua residual doméstica","Al suelo","0.0069","4","0","Q. Chochala","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","2090.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"126542.0","13/02/2025","Agua residual doméstica","Al suelo","0.0076","3","3","Q. Honda, Q Pena y otros directos al Cauca (mi)","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1370.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"127304.0","19/05/2025","Agua residual doméstica","Al suelo","0.0067","3","2","Q. LA IGUANA","Río Porce","2280.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"107979.0","14/05/2021","Agua residual doméstica","Al suelo","0.01","4","4","DIRECTOS AL R. ABURRA  A CALDAS","Río Porce","1836.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"127111.0","01/04/2025","Agua residual doméstica","Al suelo","0.0034","2","0","Directos R. Cauca entre Q. La Guamo y R. Piedras","Río Frío y Otros Directos al Cauca","2050.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"127395.0","27/05/2025","Agua residual doméstica","Al suelo","0.0042","2","1","Q. EL MOLINAL","Río Porce","2498.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"108129.0","24/05/2021","Agua residual doméstica","Al suelo","0.0135","8","0","R. Grande Tramo 4","Río Porce","2447.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"109385.0","19/08/2021","Agua residual doméstica","Al suelo","0.006","3","1","Q. LA IGUANA","Río Porce","2200.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"114460.0","27/07/2022","Agua residual doméstica","Al suelo","0.005","2","2","Q. LA MIEL","Río Porce","2462.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"106796.0","15/03/2021","Agua residual doméstica","Al suelo","0.0092","4","3","Q. PIEDRAS BLANCAS","Río Porce","2480.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"106796.0","15/03/2021","Agua residual doméstica","Al suelo","0.0092","4","3","Q. PIEDRAS BLANCAS","Río Porce","2480.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"122954.0","06/03/2024","Agua residual doméstica","Al suelo","0.0058","2","3","Q. LA IGUANA","Río Porce","2334.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"120560.0","29/09/2023","Agua residual doméstica","Al suelo","0.0069","4","0","Q. La Jimenez","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","659.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Sedimentación","Zanja o Campo de infiltración"
"112863.0","18/03/2022","Agua residual doméstica","Al suelo","0.0042","2","1","Q. PIEDRAS BLANCAS","Río Porce","2523.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"119726.0","10/08/2023","Agua residual doméstica","Al suelo","0.0074","3","3","Q. La Sinifaná","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1616.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"108362.0","08/06/2021","Agua residual doméstica","Al suelo","0.0067","3","2","Q. SANTA ELENA","Río Porce","2505.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"112039.0","28/12/2021","Agua residual doméstica","Al suelo","0.0125","5","5","Q. EL SALADO","Río Porce","2355.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"116938.0","26/01/2023","Agua residual doméstica","Al suelo","0.0128","6","3","Directos R. Cauca (md) entre Q. La Noque y R. Tonusco","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","520.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"108845.0","14/07/2021","Agua residual doméstica","Al suelo","0.0066","2","4","Q. SANTA ELENA","Río Porce","2626.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"127187.0","07/04/2025","Agua residual doméstica","Al suelo","0.0066","3","2","Q. Sabaletas","Río Arma","1137.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"120496.0","27/09/2023","Agua residual doméstica","Al suelo","0.0084","4","2","R. Amagá","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1604.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"119189.0","13/07/2023","Agua residual doméstica","Al suelo","0.006","3","1","Q. La Sopetrana","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","2320.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"116106.0","19/11/2022","Agua residual doméstica","Al suelo","0.0102","5","2","Q. SANTA ELENA","Río Porce","2172.0","No registra","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"109870.0","09/09/2021","Agua residual doméstica","Al suelo","0.0085","4","2","DIRECTOS  R.  ABURRA (INTERCUENCA 4)","Río Porce","1634.0","No registra","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"118524.0","25/05/2023","Agua residual doméstica","Al suelo","0.0052","3","0","R. Nus","Río Nare","890.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"127218.0","09/04/2025","Agua residual doméstica","Al suelo","0.0058","2","3","Q. LA IGUANA","Río Porce","2114.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"107443.0","20/04/2021","Agua residual doméstica","Al suelo","0.0025","1","1","Q. LA IGUANA","Río Porce","2303.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"127254.0","12/05/2025","Agua residual doméstica","Al suelo","0.0058","2","3","Q. AGUA FRIA","Río Porce","1923.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"105982.0","16/02/2021","Agua residual doméstica","Al suelo","0.0069","4","0","DIRECTOS  R.  ABURRA (INTERCUENCA 4)","Río Porce","1431.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"120501.0","27/09/2023","Agua residual doméstica","Al suelo","0.0059","3","1","R. Amagá","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1793.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"107131.0","26/03/2021","Agua residual doméstica","Al suelo","0.0121","7","0","Q. La Sopetrana","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1625.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"113785.0","02/06/2022","Agua residual doméstica","Al suelo","0.0118","5","4","Q. SANTA ELENA","Río Porce","2692.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"113785.0","02/06/2022","Agua residual doméstica","Al suelo","0.0118","5","4","Q. SANTA ELENA","Río Porce","2692.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"120785.0","10/10/2023","Agua residual doméstica","Al suelo","0.0052","3","0","Q. LA IGUANA","Río Porce","2324.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"122711.0","15/02/2024","Agua residual doméstica","Al suelo","0.0083","4","2","Directos R. Cauca (mi) entre Q. La Linea y La Torre","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1672.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"106003.0","16/02/2021","Agua residual doméstica","Al suelo","0.0067","4","0","Directos R. Cauca (mi) - R. San Andrés y R. Espiritu Santo - NSS","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","2700.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"107605.0","26/04/2021","Agua residual doméstica","Al suelo","0.011","5","3","Q. Mulato","Río San Bartolo y otros directos al Magdalena Medio","1500.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"125629.0","19/11/2024","Agua residual doméstica","Al suelo","0.0074","3","3","Q. La Cerrera","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1827.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"117347.0","13/03/2023","Agua residual doméstica","Al suelo","0.0085","4","2","Directos R. Cauca (md) entre Q. La Noque y R. Tonusco","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","504.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"109269.0","12/08/2021","Agua residual doméstica","Al suelo","0.0074","2","5","Q. SANTA ELENA","Río Porce","2298.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"123560.0","26/04/2024","Agua residual doméstica","Al suelo","0.0069","4","0","R. Farallones","Río San Juan","1384.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"111760.0","20/12/2021","Agua residual doméstica","Al suelo","0.0017","1","0","R. Aurra","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","2460.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"105803.0","09/02/2021","Agua residual doméstica","Al suelo","0.005","3","0","R. Dolores","Alto Nechí","2745.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"106064.0","18/02/2021","Agua residual doméstica","Al suelo","0.0058","2","3","Q. PIEDRAS BLANCAS","Río Porce","2476.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"122169.0","22/12/2023","Agua residual doméstica","Al suelo","0.0142","8","1","Q. Sabaletas","Río Arma","1738.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"119163.0","12/07/2023","Agua residual doméstica","Al suelo","0.0065","2","4","Q. San Antonio","Río Frío y Otros Directos al Cauca","2257.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"126952.0","13/03/2025","Agua residual doméstica","Al suelo","0.0134","5","6","Q. Honda, Q Pena y otros directos al Cauca (mi)","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","847.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"127118.0","01/04/2025","Agua residual doméstica","Al suelo","0.0034","2","0","Directos R. Cauca entre Q. La Guamo y R. Piedras","Río Frío y Otros Directos al Cauca","2050.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"115394.0","20/09/2022","Agua residual doméstica","Al suelo","0.0085","4","2","Q. SANTA ELENA","Río Porce","2670.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"116107.0","19/11/2022","Agua residual doméstica","Al suelo","0.0074","3","3","Q. El Guaico","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1977.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"122263.0","29/12/2023","Agua residual doméstica","Al suelo","0.0086","5","0","Río San Juan - SZH","Río San Juan","1354.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"119627.0","04/08/2023","Agua residual doméstica","Al suelo","0.0074","3","3","Q. Sabaletas","Río Arma","3655.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
